reaction_id,event_name,sport,event_date,video_title,video_id,video_url,channel_name,channel_id,comment_id,comment_url,comment_text,comment_author,comment_published_at,like_count,reply_count
YT2000407,India vs Japan (2026 T20I),Cricket,,India vs Japan T20 Match Full Highlights 2026 | India vs Japan Highlights,AcDMlgbrcK4,https://www.youtube.com/watch?v=AcDMlgbrcK4,Cricket Expert,UCWSCF-pqjmfIM4Dmxwh0ViQ,Ugyc9WLDkNScpdrdLe94AaABAg,https://www.youtube.com/watch?v=AcDMlgbrcK4&lc=Ugyc9WLDkNScpdrdLe94AaABAg,Poor indiyan team😂😂😂😂😂,@gayandeshan6354,2026-09-22T13:27:00Z,0,
YT2000408,Jessica Pegula vs Alexandra Eala (2026 Washington Final),Tennis,,"Jessica Pegula vs. Alexandra Eala | 2026 Washington, DC Final | WTA Match Highlights",OvjNXy1mQjY,https://www.youtube.com/watch?v=OvjNXy1mQjY,WTA,UCaBIVVpHjq6j3tSyxwTE-8Q,UgypAuSVdOFjvRteVnd4AaABAg,https://www.youtube.com/watch?v=OvjNXy1mQjY&lc=UgypAuSVdOFjvRteVnd4AaABAg,Historic Title for our baby goat ALEX EALA!,@jaysonsernachannel1624,2026-09-13T00:00:00Z,0,
YT2000409,2026 Hungarian Grand Prix,Formula 1,2026-07-26,Fans React to the 2026 Hungarian Grand Prix,SDzQqr7-JwY,https://www.youtube.com/watch?v=SDzQqr7-JwY,Kr1s,UCz-llHGeBJB06SA6g-Q_JKA,UgyW6UC1TV4TzVS7esJ4AaABAg,https://www.youtube.com/watch?v=SDzQqr7-JwY&lc=UgyW6UC1TV4TzVS7esJ4AaABAg,Homie all most trow away his glasses but then he remembered it's expensive,@fighead-o1b,2026-08-23T00:00:00Z,0,
YT2000410,Phoenix Mercury vs Dallas Wings (2026 WNBA),Basketball,2026-09-19,"Phoenix Mercury vs. Dallas Wings | FULL GAME HIGHLIGHTS | September 19, 2026",gmTPOM9RMxU,https://www.youtube.com/watch?v=gmTPOM9RMxU,WNBA,UCO9a_ryN_l7DIDS-VIt-zmw,UgywdR38YggNbwEsGRx4AaABAg,https://www.youtube.com/watch?v=gmTPOM9RMxU&lc=UgywdR38YggNbwEsGRx4AaABAg,Way to get a win Dallas. Paige is so LIT right now. 🔥,@R2Jizzo1,2026-09-22T00:00:00Z,3,
YT2000411,2026 European Athletics Championships Day 5,Athletics,,Day Five Highlights | Birmingham 2026 European Athletics Championships,SVDkKeN8kIU,https://www.youtube.com/watch?v=SVDkKeN8kIU,European Athletics,UCp21zu_8Hd0w9HULooemRCA,Ugyd1Z8NRHngOsh3bZ94AaABAg,https://www.youtube.com/watch?v=SVDkKeN8kIU&lc=Ugyd1Z8NRHngOsh3bZ94AaABAg,"Werro actually sped up as she glided in, by extending her stride.",@stevenknudsen7902,2026-08-23T00:00:00Z,0,
YT2000412,An Se Young vs Akane Yamaguchi (2026 BWF World Championships Final),Badminton,,BWF World Championships 2026 | An Se Young (KOR) [1] vs Akane Yamaguchi (JPN) [2] | F,99riPBazzfk,https://www.youtube.com/watch?v=99riPBazzfk,BWF TV,UChh-akEbUM8_6ghGVnJd6cQ,UgygIUzpVW7SL7n2e-p4AaABAg,https://www.youtube.com/watch?v=99riPBazzfk&lc=UgygIUzpVW7SL7n2e-p4AaABAg,Who is the coach for yamaguchi? The male coach,@zms-o2v5d,2026-09-18T00:00:00Z,0,
YT2000413,Vegas Golden Knights vs Carolina Hurricanes (2026 Stanley Cup Final Game 2),Hockey,,FULL REPLAY: Game 2 | Golden Knights vs. Hurricanes | 2026 Stanley Cup Final,TGduVpjEXKM,https://www.youtube.com/watch?v=TGduVpjEXKM,NHL,UCqFMzb-4AUf6WAIbl132QKA,UgxZamBTNK7Hgumtaap4AaABAg,https://www.youtube.com/watch?v=TGduVpjEXKM&lc=UgxZamBTNK7Hgumtaap4AaABAg,Stankoven is smaller than Mitch Marner and man he out muscled the best VGK had game in game out,@CoastTheMostkuzz,2026-06-23T00:00:00Z,6,
YT2000414,Raymond Muratalla vs Andy Cruz (2026 Boxing),Boxing,,Raymond Muratalla Retains World Title vs Andy Cruz | Highlights | Matchroom,5gddebIxomA,https://www.youtube.com/watch?v=5gddebIxomA,Matchroom Boxing,UC7LReVje9aPB4B6XAsXX8WQ,UgzkuvkgGLpKrNMruwR4AaABAg,https://www.youtube.com/watch?v=5gddebIxomA&lc=UgzkuvkgGLpKrNMruwR4AaABAg,What a great fight. I was also impressed by the translator for Cruz.,@Amazing_Uriel,2026-05-23T00:00:00Z,0,
YT2000415,ONE Friday Fights 170,MMA,,ONE Friday Fights 170 | Thrilling Fight Highlights 💪,n_ZYgAY0EIM,https://www.youtube.com/watch?v=n_ZYgAY0EIM,ONE Championship,UCiormkBf3jm6mfb7k0yPbKA,UgwsSfmBz9bMazq0kO14AaABAg,https://www.youtube.com/watch?v=n_ZYgAY0EIM&lc=UgwsSfmBz9bMazq0kO14AaABAg,Good highlights but leave the commentary out,@davep7589,2026-09-15T00:00:00Z,0,
YT2000416,2026 BMW PGA Championship Final Round,Golf,,Final Round DRAMA at Wentworth | 2026 BMW PGA Championship,fJWYN9Sk7wo,https://www.youtube.com/watch?v=fJWYN9Sk7wo,DP World Tour,UCvZwbZt6YZQ4wj_7qyjPDZw,Ugy_wr9hHHk7QG9pML94AaABAg,https://www.youtube.com/watch?v=fJWYN9Sk7wo&lc=Ugy_wr9hHHk7QG9pML94AaABAg,as a highlight package it might have been nice to see fox play one shot...but nothing...,@paulthomson2288,2026-09-22T06:00:00Z,0,
YT2000417,2026 Green Mountain Championship,Disc Golf,,Final Round Highlights | MPO | 2026 Green Mountain Championship,UoebFpL95VE,https://www.youtube.com/watch?v=UoebFpL95VE,Disc Golf Pro Tour,UCw0WzNn6m2Na6ZW7rKqWI3g,UgyIlq2AACR8d1-vRvV4AaABAg,https://www.youtube.com/watch?v=UoebFpL95VE&lc=UgyIlq2AACR8d1-vRvV4AaABAg,Doesn't make sense to you because you can't do it..... he was going for the win,@zodiackeeler9169,2026-09-22T00:00:00Z,1,
YT2000418,Slovenia vs Serbia (2026 CEV EuroVolley),Volleyball,,Highlights | SLOVENIA vs. SERBIA | CEV Enel EuroVolley 2026 Men | Eight Finals,4OR3mlRfFDU,https://www.youtube.com/watch?v=4OR3mlRfFDU,European Volleyball,UC8XRC858pOERvclUDb_d7rg,UgxDIC78R9mtYaG8PmV4AaABAg,https://www.youtube.com/watch?v=4OR3mlRfFDU&lc=UgxDIC78R9mtYaG8PmV4AaABAg,"OMG! Cebulj my loves is back! 


Love from the Philippines. 😊",@StarBuzzersph,2026-09-22T09:00:00Z,1,
YT2000419,Springboks vs England (2026 Rugby),Rugby,2026-07-04,Springboks v England at Ellis Park | Extended Highlights | 4 July 2026,hS3CsahX3Kc,https://www.youtube.com/watch?v=hS3CsahX3Kc,Official Springbok YouTube,UCVI5iqtQOsWZwtAg1o3SIAQ,UgwovoGaHsR1Bu9gnH94AaABAg,https://www.youtube.com/watch?v=hS3CsahX3Kc&lc=UgwovoGaHsR1Bu9gnH94AaABAg,Les. Pauvres. Noir. Il. Les. M'étais. D une. Tribunes. Tout. En. Hauteur.  Sur. Des. Vieux. Siège. En. Bois. C étai. L. Apartheid. Il. En. A. Qui. Oubli. Vite. Ou. Cherche. A. Évite. D ans. Parle.,@CherifBenhella,2026-08-23T00:00:00Z,0,
YT2000420,Bayern Munich vs Real Madrid (2026 UEFA Champions League Quarterfinal),Football,,Bayern vs. Real Madrid: Extended Highlights | UCL Quarterfinals - Leg 2 | CBS Sports Golazo,dF-JIdw_PW4,https://www.youtube.com/watch?v=dF-JIdw_PW4,CBS Sports Golazo,UCET00YnetHT7tOpu12v8jxg,UgwnvpiU0O8RiAPzq7F4AaABAg,https://www.youtube.com/watch?v=dF-JIdw_PW4&lc=UgwnvpiU0O8RiAPzq7F4AaABAg,"So nice to come back to this to watch Madrid cry again. Neuer was even nice enough to gift the first 2 goals and they still couldn’t get it together. 
So nice to see football restored",@caiobotelho5884,2026-09-10T00:00:00Z,0,
YT2000421,"Afghanistan vs India (2026 T20I Series, Match 3)",Cricket,,Match Highlights | Afghanistan vs India | Match 03 | T20I Series 2026 | ACB | M9N1J,CJU-fIbr8Vk,https://www.youtube.com/watch?v=CJU-fIbr8Vk,Sports Central by DRM,UC-fzWbU1zavz77kP1gPPdSg,Ugy2xLpL1BBjR2adb0R4AaABAg,https://www.youtube.com/watch?v=CJU-fIbr8Vk&lc=Ugy2xLpL1BBjR2adb0R4AaABAg,Afg fielding ❤,@mirkhalidnichari9669,2026-09-20T00:00:00Z,1,
YT2000422,Kyoka Okamura vs Leylah Fernandez (2026 Singapore),Tennis,,Kyoka Okamura vs. Leylah Fernandez | 2026 Singapore Round 1 | WTA Match Highlights,87I2JwzG140,https://www.youtube.com/watch?v=87I2JwzG140,WTA,UCaBIVVpHjq6j3tSyxwTE-8Q,UgykoZVls3aRSVB6KlN4AaABAg,https://www.youtube.com/watch?v=87I2JwzG140&lc=UgykoZVls3aRSVB6KlN4AaABAg,"Why they smile and I smiled😂
I really love this guy who commented on the match. May I know his name pls 😁.
Congrats to both players. ❤",@SistaLees,2026-09-22T13:00:00Z,0,
YT2000423,2026 Canadian Grand Prix,Formula 1,2026-05-24,Fans React to the 2026 Canadian Grand Prix,MfGFEzeee54,https://www.youtube.com/watch?v=MfGFEzeee54,Kr1s,UCz-llHGeBJB06SA6g-Q_JKA,UgxzxXA-VbT29TQpMKV4AaABAg,https://www.youtube.com/watch?v=MfGFEzeee54&lc=UgxzxXA-VbT29TQpMKV4AaABAg,31:37  definitely more engaging and entertaining than the Ground EFX era we come from. Sheesh 🙄 that was horrible,@musamnguni510,2026-06-23T00:00:00Z,0,
YT2000424,Atlanta Dream vs New York Liberty (2026 WNBA),Basketball,2026-09-21,"Atlanta Dream vs. New York Liberty | FULL GAME HIGHLIGHTS | September 21, 2026",Cazz5y4tbg8,https://www.youtube.com/watch?v=Cazz5y4tbg8,WNBA,UCO9a_ryN_l7DIDS-VIt-zmw,UgxGqwwUNn_I_6bHxwh4AaABAg,https://www.youtube.com/watch?v=Cazz5y4tbg8&lc=UgxGqwwUNn_I_6bHxwh4AaABAg,"A y’all, WE FOREAL!!!!!!!!!! Bring dat chip to da city!!!!!",@cliffhill8895,2026-09-22T13:26:00Z,0,
YT2000425,2026 European Athletics Championships Day 6,Athletics,,Day Six Highlights | Birmingham 2026 European Athletics Championships,Pr8JLNyeRwU,https://www.youtube.com/watch?v=Pr8JLNyeRwU,European Athletics,UCp21zu_8Hd0w9HULooemRCA,UgyWSwdExh1GlDJ7vml4AaABAg,https://www.youtube.com/watch?v=Pr8JLNyeRwU&lc=UgyWSwdExh1GlDJ7vml4AaABAg,Dasling session of athletism❤🎉🎉🎉,@jean-marcelgoger,2026-08-23T00:00:00Z,1,
YT2000426,Kodai Naraoka vs Alex Lanier (2026 BWF World Championships Final),Badminton,,BWF World Championships 2026 | Kodai Naraoka (JPN) [10] vs Alex Lanier (FRA) [9] | F,go2uajSiBnE,https://www.youtube.com/watch?v=go2uajSiBnE,BWF TV,UChh-akEbUM8_6ghGVnJd6cQ,UgxHI20FJc0Cfqg372J4AaABAg,https://www.youtube.com/watch?v=go2uajSiBnE&lc=UgxHI20FJc0Cfqg372J4AaABAg,57:17 coach crying tear of joy 😭,@bo12333,2026-09-02T00:00:00Z,0,
YT2000427,Hungary vs Latvia (2026 IIHF Men’s World Championship),Hockey,,Highlights: Hungary vs Latvia | 2026 #MensWorlds,dhgqnUsBfBk,https://www.youtube.com/watch?v=dhgqnUsBfBk,IIHF,UCtmgna7qB0oQF2oOcVgndbw,UgzDHSVKHfha755fy4N4AaABAg,https://www.youtube.com/watch?v=dhgqnUsBfBk&lc=UgzDHSVKHfha755fy4N4AaABAg,Good luck for Latvia from Finland. Maybe everyone are underestimating your team because I see that some of your players are having a lot of scoring power right now. You have a chance to go far now. I was expecting more from Latvia in the Olympics but maybe your time is now,@postilaatikko7384,2026-06-23T00:00:00Z,4,
YT2000428,Abdullah Mason vs Ornelas (2026 Boxing),Boxing,,Abdullah Mason DROPS Ornelas Repeatedly in Brutal Win,d6A3cVkIKGc,https://www.youtube.com/watch?v=d6A3cVkIKGc,Top Rank Boxing,UCbzRzJNHx7ZLlJML9BjZQVQ,UgyiZWBytsq1mDgtX914AaABAg,https://www.youtube.com/watch?v=d6A3cVkIKGc&lc=UgyiZWBytsq1mDgtX914AaABAg,nyimak,@uyun-25,2026-07-23T00:00:00Z,0,
YT2000429,ONE Friday Fights 169,MMA,,ONE Friday Fights 169 Highlights 💥🥊,RwqvQX9iDJE,https://www.youtube.com/watch?v=RwqvQX9iDJE,ONE Championship,UCiormkBf3jm6mfb7k0yPbKA,UgxVN8lKFILCt-894Qd4AaABAg,https://www.youtube.com/watch?v=RwqvQX9iDJE&lc=UgxVN8lKFILCt-894Qd4AaABAg,Winning by being punching bag,@ryokiiedesu4026,2026-09-09T00:00:00Z,0,
YT2000430,2026 Biltmore Championship,Golf,,PGA Tour Highlights | Final Round | Biltmore Championship | 2026,SwVHCOFT7Wc,https://www.youtube.com/watch?v=SwVHCOFT7Wc,PGA Tour,UCKwGZZMrhNYKzucCtTPY2Nw,Ugx_fYDrydEjm2oKYDJ4AaABAg,https://www.youtube.com/watch?v=SwVHCOFT7Wc&lc=Ugx_fYDrydEjm2oKYDJ4AaABAg,Enjoyed the commentary as well.,@denniscrowley8517,2026-09-22T00:00:00Z,0,
YT2000431,2026 Green Mountain Championship,Disc Golf,,Final Round Highlights | MPO | 2026 Green Mountain Championship,UoebFpL95VE,https://www.youtube.com/watch?v=UoebFpL95VE,Disc Golf Pro Tour,UCw0WzNn6m2Na6ZW7rKqWI3g,UgzjAjjtwNpvrGR5G-14AaABAg,https://www.youtube.com/watch?v=UoebFpL95VE&lc=UgzjAjjtwNpvrGR5G-14AaABAg,Great win for Raven Newsome!,@Sleepnosis,2026-09-22T00:00:00Z,2,
YT2000432,Japan vs USA (2026 Men’s VNL Semifinal),Volleyball,,Japan 🇯🇵 vs. USA 🇺🇸 - Semi Final | Highlights | Men's VNL 2026,Cvj9Q6fYu3s,https://www.youtube.com/watch?v=Cvj9Q6fYu3s,Volleyball World,UCNMg6XDhRZI2QzL4pWOvP_w,UgwKefG946Bc6UqP41N4AaABAg,https://www.youtube.com/watch?v=Cvj9Q6fYu3s&lc=UgwKefG946Bc6UqP41N4AaABAg,Great match❤,@TheVolleyballLab-TVL,2026-09-13T00:00:00Z,0,
YT2000433,Hurricanes vs Blues (2026 Super Rugby Pacific),Rugby,,HURRICANES v BLUES | Rd 9 Highlights | Super Rugby Pacific 2026,TLq0hc3Oxtg,https://www.youtube.com/watch?v=TLq0hc3Oxtg,Super Rugby Pacific,UCDOGExGCsrrt_RrGDgLuMww,UgxLngVe5fwOlO8_7rB4AaABAg,https://www.youtube.com/watch?v=TLq0hc3Oxtg&lc=UgxLngVe5fwOlO8_7rB4AaABAg,Can anyone tell me why so many Blues players had bleached their hair? Looked odd,@charlottescott7150,2026-04-23T00:00:00Z,0,
YT2000434,Napoli vs Arsenal (2026 UEFA Champions League),Football,,Napoli vs. Arsenal: Extended Highlights | UCL League Phase MD 1 | CBS Sports Golazo,7HFHdzIMgZ8,https://www.youtube.com/watch?v=7HFHdzIMgZ8,CBS Sports Golazo,UCET00YnetHT7tOpu12v8jxg,Ugy-OLXNQqUEW1LgRJR4AaABAg,https://www.youtube.com/watch?v=7HFHdzIMgZ8&lc=Ugy-OLXNQqUEW1LgRJR4AaABAg,Biggest favorites 😅,@sigmaeditz329,2026-09-16T00:00:00Z,0,
YT2000435,"Afghanistan vs India (2026 T20I Series, Match 3)",Cricket,,Full Match Highlights | Afghanistan vs India | Match 03 | T20I Series 2026 | ACB | M9N1J,TapC28fhANQ,https://www.youtube.com/watch?v=TapC28fhANQ,Sports Central by DRM,UC-fzWbU1zavz77kP1gPPdSg,Ugx4-BLYkDxGflK8Jo94AaABAg,https://www.youtube.com/watch?v=TapC28fhANQ&lc=Ugx4-BLYkDxGflK8Jo94AaABAg,Gai team Afghanistan 😂😂😂,@MonirulIslam-oz2qp,2026-09-21T00:00:00Z,0,
YT2000436,Carlos Alcaraz vs Jannik Sinner (2026 Monte-Carlo Final),Tennis,,Carlos Alcaraz vs Jannik Sinner FIRST Final of 2026 🔥 | Monte-Carlo 2026 Final Highlights,dQUKOY8D3IE,https://www.youtube.com/watch?v=dQUKOY8D3IE,Tennis TV,UCbcxFkd6B9xUU54InHv4Tig,UgyuzA_PNt7wUYD9qvB4AaABAg,https://www.youtube.com/watch?v=dQUKOY8D3IE&lc=UgyuzA_PNt7wUYD9qvB4AaABAg,anyone here missing Sincaraz after news of Jannik skipping the US Open?? 🥲,@justagirl-1294,2026-08-26T00:00:00Z,0,
YT2000437,2026 Barcelona-Catalunya Grand Prix,Formula 1,2026-06-14,Our 2026 Barcelona-Catalunya Grand Prix Race Review,0jVk2QviEog,https://www.youtube.com/watch?v=0jVk2QviEog,P1 with Matt & Tommy,UCD5jAyCSDRR5yTgswfDbK8w,UgyWT-Zz4Zjfp1VVVXh4AaABAg,https://www.youtube.com/watch?v=0jVk2QviEog&lc=UgyWT-Zz4Zjfp1VVVXh4AaABAg,"F1 2026 Barcelona-Catalunya Grand Prix Prediction
Good Surprise Cadillac +2 finished ahead of Leclerc so easy one
Big Flop Aston Martin +2 double dnf and Alonso gift Hamilton first Ferrari win at Spain
Pole Position Piastri 0
3rd place Hamilton 0 close
2nd place Norris 0 close if put Hamilton 1st and different
1st place Piastri 0 not even close for the bottler
PWhat?! P16 Bottas 0 not even close (Me +2 Matt 0 Tommy -1)
Crazy Prediction less than 8 teams score points/strangely only Racing Bulls was a double pointer in monaco +1 surprised that there is all double team apart from ferrari and mercedes 😂
Bonus Patreon Prediction hulk q3 +1 easy one
Championship points= Me 30 Matt 22 Tommy 28
again Matt delulu and Tommy cooking",@Leo-uw3me,2026-06-23T00:00:00Z,0,
YT2000438,Washington Mystics vs Indiana Fever (2026 WNBA),Basketball,2026-09-20,"Washington Mystics vs. Indiana Fever | FULL GAME HIGHLIGHTS | September 20, 2026",8cV4ZkdKn7g,https://www.youtube.com/watch?v=8cV4ZkdKn7g,WNBA,UCO9a_ryN_l7DIDS-VIt-zmw,UgxzHoFEzj6R2Ct5bs54AaABAg,https://www.youtube.com/watch?v=8cV4ZkdKn7g&lc=UgxzHoFEzj6R2Ct5bs54AaABAg,"The Fever defence is terrible.Very few opposed shots and zero help from team mates.The base line is never defended to force attacking players into help.

No offensive rebounds and very little boxing out for defensive rebounds.The paint is wide open for drives to the basket.

Billings is no addition to the squad.They need two to three new bigs to sort out the issue with rebounding as it is very poor at this level.Boston not spending much time down low as before when she was very effective.Can shoot threes very well when open.😮

The Fever offence can be very dynamic but their defence is killing them.

Watching from Ireland",@johnmaher4767,2026-09-22T13:31:00Z,0,
YT2000439,2026 European Athletics Championships Day 7,Athletics,,Day Seven Highlights | Birmingham 2026 European Athletics Championships,GK-bVPxtpxY,https://www.youtube.com/watch?v=GK-bVPxtpxY,European Athletics,UCp21zu_8Hd0w9HULooemRCA,UgwBw9ye9pf9ZOKPku54AaABAg,https://www.youtube.com/watch?v=GK-bVPxtpxY&lc=UgwBw9ye9pf9ZOKPku54AaABAg,"AMY HUNT!!!! wow so so impressive to win 4 golds in one championships, I hope she can keep it up at the next olympics!! :hand-pink-waving::face-blue-smiling::face-red-heart-shape::person-turqouise-waving::trophy-yellow-smiling::face-purple-smiling-fangs::face-blue-star-eyes:",@terrybogard1588,2026-08-23T00:00:00Z,1,
YT2000440,An Se Young vs Wang Zhi Yi (2026 BWF World Championships Semifinal),Badminton,,BWF World Championships 2026 | An Se Young (KOR) [1] vs Wang Zhi Yi (CHN) [3] | SF,7XPUAD74usE,https://www.youtube.com/watch?v=7XPUAD74usE,BWF TV,UChh-akEbUM8_6ghGVnJd6cQ,Ugxr3YDaqeVBds8A-UV4AaABAg,https://www.youtube.com/watch?v=7XPUAD74usE&lc=Ugxr3YDaqeVBds8A-UV4AaABAg,"The fake injury strategy may have worked on Sindhu, but it's out of the question for ASY😂",@yorushikka,2026-08-26T00:00:00Z,15,
YT2000441,Canada vs Norway (2026 IIHF Men’s World Championship),Hockey,,Highlights: Canada vs Norway | 2026 #MensWorlds,OOpKz9itTzs,https://www.youtube.com/watch?v=OOpKz9itTzs,IIHF,UCtmgna7qB0oQF2oOcVgndbw,UgwlMOy2NDhzkFEhd_N4AaABAg,https://www.youtube.com/watch?v=OOpKz9itTzs&lc=UgwlMOy2NDhzkFEhd_N4AaABAg,next time  wi vil  winn  all hockey  we  got  the  blodd,@Paul-g3j7n,2026-06-23T00:00:00Z,0,
YT2000442,Legendary Boxing Fights Collection,Boxing,,"12 Hours of Legendary Fights | Mayweather, Ali, Inoue & More",4GCNfWec-30,https://www.youtube.com/watch?v=4GCNfWec-30,Top Rank Boxing,UCbzRzJNHx7ZLlJML9BjZQVQ,Ugwy5JXhsjTZUKWicoh4AaABAg,https://www.youtube.com/watch?v=4GCNfWec-30&lc=Ugwy5JXhsjTZUKWicoh4AaABAg,"Lomachenko is way better than Martinez, like totally different levels, why would they fight? Is to increase Lomachenko record? And they pay Martinez and his coach?",@bonal92,2026-05-23T00:00:00Z,0,
YT2000443,Joshua Pacio vs Mansur Malachiev (ONE Championship),MMA,,Wushu Meets Dagestani Wrestling ⚔️ Joshua Pacio 🇵🇭 vs. Mansur Malachiev 🇷🇺 | MMA Full Fight,fW2PNH4L-DU,https://www.youtube.com/watch?v=fW2PNH4L-DU,ONE Championship,UCiormkBf3jm6mfb7k0yPbKA,UgyB2RSjZ_U2MDmKKsF4AaABAg,https://www.youtube.com/watch?v=fW2PNH4L-DU&lc=UgyB2RSjZ_U2MDmKKsF4AaABAg,Muslim man defeated,@karmakellenkelden8873,2026-09-09T00:00:00Z,0,
YT2000444,2026 BMW PGA Championship,Golf,,Round 4 Highlights | 2026 BMW PGA Championship,gQZomCyCWuw,https://www.youtube.com/watch?v=gQZomCyCWuw,DP World Tour,UCvZwbZt6YZQ4wj_7qyjPDZw,UgztljysN6V8uhQ87OZ4AaABAg,https://www.youtube.com/watch?v=gQZomCyCWuw&lc=UgztljysN6V8uhQ87OZ4AaABAg,Million dollar chunk,@ridewithAustin,2026-09-22T00:00:00Z,0,
YT2000445,2026 Green Mountain Championship,Disc Golf,,Final Round Highlights | MPO | 2026 Green Mountain Championship,UoebFpL95VE,https://www.youtube.com/watch?v=UoebFpL95VE,Disc Golf Pro Tour,UCw0WzNn6m2Na6ZW7rKqWI3g,Ugy0QFzhh8GU-uSCm7h4AaABAg,https://www.youtube.com/watch?v=UoebFpL95VE&lc=Ugy0QFzhh8GU-uSCm7h4AaABAg,So much good disc golf! Congrats Raven! I feel like commentary regressed substantially. So much hyperbole!! I'd rather dead air than listen to you speak in absolutes and exaggeration:,@TMillaT,2026-09-22T00:00:00Z,2,
YT2000446,USA vs Poland (2026 Men’s VNL Final),Volleyball,,USA 🇺🇸 vs. Poland 🇵🇱 - Gold Match | Highlights | Men's VNL 2026 - Final,SAjrSUNCQbc,https://www.youtube.com/watch?v=SAjrSUNCQbc,Volleyball World,UCNMg6XDhRZI2QzL4pWOvP_w,Ugy_wbSf2XJGBpa0DzB4AaABAg,https://www.youtube.com/watch?v=SAjrSUNCQbc&lc=Ugy_wbSf2XJGBpa0DzB4AaABAg,From Nepal,@Dipesh-u4s9v,2026-09-09T00:00:00Z,1,
YT2000447,South Africa vs New Zealand (2026 Rugby Test),Rugby,,SOUTH AFRICA v NEW ZEALAND | 4th Test Highlights | Rugby's Greatest Rivalry 2026,G3s7nFFiRyk,https://www.youtube.com/watch?v=G3s7nFFiRyk,SANZAAR TV,UCvMgypvk0d5P0K3F3bB19Eg,UgzNpc1RAmW5cJhbxlx4AaABAg,https://www.youtube.com/watch?v=G3s7nFFiRyk&lc=UgzNpc1RAmW5cJhbxlx4AaABAg,"McKenzie had Jordan outside went inside , Springbok runs away with the game, well done South Africa better team after 4 🇿🇦",@Cookmesumeggs,2026-09-18T00:00:00Z,0,
YT2000448,Porto vs Manchester City (2026 UEFA Champions League),Football,,Porto vs. Man. City: Extended Highlights | UCL League Phase MD 1 | CBS Sports Golazo,mXNFbZJdcqY,https://www.youtube.com/watch?v=mXNFbZJdcqY,CBS Sports Golazo,UCET00YnetHT7tOpu12v8jxg,UgyRH97QdmqnD3_b5Td4AaABAg,https://www.youtube.com/watch?v=mXNFbZJdcqY&lc=UgyRH97QdmqnD3_b5Td4AaABAg,Haaland,@marysasser1120,2026-09-15T00:00:00Z,0,
YT2000449,"Afghanistan vs India (2026 T20I Series, Match 2)",Cricket,,Full Match Highlights | Afghanistan vs India | Match 02 | T20I Series 2026 | ACB | M9N1J,svAuradtMZw,https://www.youtube.com/watch?v=svAuradtMZw,Sports Central by DRM,UC-fzWbU1zavz77kP1gPPdSg,UgzFYtLpjcHZAeZ9cBt4AaABAg,https://www.youtube.com/watch?v=svAuradtMZw&lc=UgzFYtLpjcHZAeZ9cBt4AaABAg,Sanju❤️,@pratrue805,2026-09-18T00:00:00Z,0,
YT2000450,Andrey Rublev vs Arthur Fils (2026 Barcelona Final),Tennis,,Andrey Rublev vs Arthur Fils for the Title! 🏆 | Barcelona 2026 Final Highlights,ugTb7lPGgI8,https://www.youtube.com/watch?v=ugTb7lPGgI8,Tennis TV,UCbcxFkd6B9xUU54InHv4Tig,UgxLe3RJXpiBMHFpqnt4AaABAg,https://www.youtube.com/watch?v=ugTb7lPGgI8&lc=UgxLe3RJXpiBMHFpqnt4AaABAg,"J'ai jamais vu Fils frapper aussi fort avec une telle précision pendant tout un match.... Oo Bravo a lui, espérons qu'il continue !",@VásquezEva-l8t,2026-07-23T00:00:00Z,0,
YT2000451,2026 Australian Grand Prix,Formula 1,2026-03-08,Fans React to the 2026 Australian Grand Prix,uvMholf0zLI,https://www.youtube.com/watch?v=uvMholf0zLI,Kr1s,UCz-llHGeBJB06SA6g-Q_JKA,UgyIg32uRXazMvSkTMt4AaABAg,https://www.youtube.com/watch?v=uvMholf0zLI&lc=UgyIg32uRXazMvSkTMt4AaABAg,"As a huge Piastri fan, I got a huge laugh and felt better watching a photo of a crying Matt/ Leclerc fan cry baby shot... made me feel alot better.",@arkangelarkangel1302,2026-04-23T00:00:00Z,0,
YT2000452,Seattle Storm vs Golden State Valkyries (2026 WNBA),Basketball,2026-09-19,"Seattle Storm vs. Golden State Valkyries | FULL GAME HIGHLIGHTS | September 19, 2026",o8UOT-qXhs8,https://www.youtube.com/watch?v=o8UOT-qXhs8,WNBA,UCO9a_ryN_l7DIDS-VIt-zmw,Ugy48DaMYohZw72vW5F4AaABAg,https://www.youtube.com/watch?v=o8UOT-qXhs8&lc=Ugy48DaMYohZw72vW5F4AaABAg,☝️🤣 SEATTLE almost surprised their ass near the end of the 4th !,@darkboywonder2044,2026-09-21T21:00:00Z,0,
YT2000453,2026 European Athletics Championships Men’s 100m,Athletics,,"EVERY RACE - Men's 100m European Athletics Championships 2026 | Heats, Semi finals and Final",4bLPTpMw99E,https://www.youtube.com/watch?v=4bLPTpMw99E,European Athletics,UCp21zu_8Hd0w9HULooemRCA,UgyCvpXxq7TFUpHsFIh4AaABAg,https://www.youtube.com/watch?v=4bLPTpMw99E&lc=UgyCvpXxq7TFUpHsFIh4AaABAg,Its African championship btw,@reflex.gam3r,2026-09-14T00:00:00Z,0,
